ticker,yahoo_ticker,country,company,sector,borsdata_ticker,ins_id
SCIB,SCIB.ST,Sweden,Scibase,,SCIB,762.0
SCOUT,SCOUT.ST,Sweden,Scout Gaming,,SCOUT,1571.0
SDIP B,SDIP-B.ST,Sweden,Sdiptech,,SDIP B,1438.0
SDIP PREF,SDIPPREF.ST,Sweden,Sdiptech Pref,,SDIP PREF,623.0
SEA1,SEA1.OL,Norway,Sea1 Offshore,,SEA1,1113.0
SEAF,SEAF.ST,Sweden,Seafire,,SEAF,1552.0
SDS,SDS.ST,Sweden,Seamless Distribution Systems,,SDS,1492.0
STW,STW.ST,Sweden,SeaTwirl,,STW,1399.0
SEB A,SEB-A.ST,Sweden,SEB A,,SEB A,199.0
SEB C,SEB-C.ST,Sweden,SEB C,,SEB C,1629.0
SECT B,SECT-B.ST,Sweden,Sectra,,SECT B,200.0
SECU B,SECU-B.ST,Sweden,Securitas,,SECU B,201.0
ENH,ENH.OL,Norway,SED Energy,,ENH,1111.0
SEDANA,SEDANA.ST,Sweden,Sedana Medical,,SEDANA,1487.0
SEHED B,SEHED-B.ST,Sweden,SEHED Byggmästargruppen,,SEHED B,2567.0
SBO,SBO.OL,Norway,Selvaag Bolig,,SBO,1109.0
SDET,SDET.ST,Sweden,SensoDetect,,SDET,531.0
SGG,SGG.ST,Sweden,Sensys Gatso,,SGG,203.0
SNTIA,SNTIA.OL,Norway,Sentia,,SNTIA,2583.0
SENZA,SENZA.ST,Sweden,SenzaGen,,SENZA,1523.0
SEZI,SEZI.ST,Sweden,Senzime,,SEZI,569.0
SERT,SERT.ST,Sweden,Serstech,,SERT,479.0
SERV,SERV.ST,Sweden,Servana,,SERV,538.0
SNM,SNM.ST,Sweden,ShaMaran,,SNM,342.0
SHAPE,SHAPE.CO,Denmark,Shape Robotics,,SHAPE,1944.0
SHT B,SHT-B.ST,Sweden,SHT Smart High-Tech,,SHT B,2303.0
SIBEK,SIBEK.ST,Sweden,Sibek,,SIBEK,2517.0
SIILI,SIILI.HE,Finland,Siili Solutions,,SIILI,997.0
SILEON,SILEON.ST,Sweden,Sileon,,SILEON,579.0
SIMRIS B,SIMRIS-B.ST,Sweden,Simris Alg,,SIMRIS B,1054.0
SINCH,SINCH.ST,Sweden,Sinch,,SINCH,908.0
SINT,SINT.ST,Sweden,SinterCast,,SINT,206.0
SITOWS,SITOWS.HE,Finland,Sitowise Group,,SITOWS,2111.0
SIVE,SIVE.ST,Sweden,Sivers Semiconductors,,SIVE,489.0
SCC B,SCC-B.ST,Sweden,Sjöstrand Coffee,,SCC B,985.0
SKAKO,SKAKO.CO,Denmark,SKAKO,,SKAKO,1283.0
SKAND,SKAND.OL,Norway,Skandia GreenPower,,SKAND,2095.0
SKA B,SKA-B.ST,Sweden,Skanska,,SKA B,207.0
SKF A,SKF-A.ST,Sweden,SKF A,,SKF A,1630.0
SKF B,SKF-B.ST,Sweden,SKF B,,SKF B,208.0
SKIS B,SKIS-B.ST,Sweden,SkiStar,,SKIS B,209.0
SKJE,SKJE.CO,Denmark,Skjern Bank,,SKJE,1284.0
SKOLON,SKOLON.ST,Sweden,Skolon,,SKOLON,2398.0
SKUE,SKUE.OL,Norway,Skue Sparebank,,SKUE,2428.0
SKMO,SKMO.ST,Sweden,Skåne-möllan,,SKMO,344.0
SLEEP,SLEEP.ST,Sweden,Sleep Cycle,,SLEEP,2184.0
SLOTT B,SLOTT-B.ST,Sweden,Slottsviken B,,SLOTT B,517.0
SEYE,SEYE.ST,Sweden,Smart Eye,,SEYE,1390.0
SMCRT,SMCRT.OL,Norway,SmartCraft,,SMCRT,2224.0
SMOP,SMOP.OL,Norway,Smartoptics,,SMOP,2180.0
SMOL,SMOL.ST,Sweden,Smoltek,,SMOL,1669.0
SOCIAL,SOCIAL.ST,Sweden,Sociallite US,,SOCIAL,1904.0
SOFTX,SOFTX.OL,Norway,SoftOx Solutions,,SOFTX,1707.0
SOF B,SOF-B.ST,Sweden,Softronic,,SOF B,210.0
SX101010PI,SX101010PI.ST,Sweden,Software & Computer,,SX101010PI,2000.0
SWON,SWON.OL,Norway,SoftwareOne,,SWON,2587.0
SOGN,SOGN.OL,Norway,Sogn Sparebank,,SOGN,2421.0
STECH,STECH.OL,Norway,Soiltech,,STECH,2549.0
SOLAR B,SOLAR-B.CO,Denmark,Solar,,SOLAR B,1205.0
SFOODS,SFOODS.HE,Finland,Solar Foods,,SFOODS,2550.0
SFAB,SFAB.ST,Sweden,Solid Försäkring,,SFAB,2328.0
SOLIDX,SOLIDX.ST,Sweden,SolidX,,SOLIDX,2300.0
SOLNA,SOLNA.ST,Sweden,Solnaberg,,SOLNA,1368.0
SOMA,SOMA.OL,Norway,Solstad Maritime,,SOMA,2584.0
SOFF,SOFF.OL,Norway,Solstad Offshore,,SOFF,1114.0
SOLT,SOLT.ST,Sweden,SolTech Energy,,SOLT,763.0
SOLTEQ,SOLTEQ.HE,Finland,Solteq,,SOLTEQ,807.0
SIN,SIN.ST,Sweden,Solution International,,SIN,1601.0
SOLWERS,SOLWERS.HE,Finland,Solwers,,SOLWERS,2214.0
SONE,SONE.ST,Sweden,Sonetel,,SONE,1433.0
SOSI,SOSI.ST,Sweden,Sotkamo Silver,,SOSI,572.0
SOSI1,SOSI1.HE,Finland,Sotkamo Silver,,SOSI1,787.0
SOUND,SOUND.ST,Sweden,Sound Dimension,,SOUND,2273.0
SPG,SPG.CO,Denmark,SP Group,,SPG,1286.0
SPAGO,SPAGO.ST,Sweden,Spago Nanomedical,,SPAGO,486.0
HELG,HELG.OL,Norway,Sparebank 1 Helgeland,,HELG,2435.0
SNOR,SNOR.OL,Norway,Sparebank 1 Nordmore,,SNOR,2439.0
NONG,NONG.OL,Norway,Sparebank 1 Nord-Norge,,NONG,2422.0
SOAG,SOAG.OL,Norway,Sparebank 1 Ostfold Akershus,,SOAG,2436.0
SPOL,SPOL.OL,Norway,Sparebank 1 Ostlandet,,SPOL,2438.0
RING,RING.OL,Norway,Sparebank 1 Ringerike Hadeland,,RING,2433.0
MING,MING.OL,Norway,Sparebank 1 SMN,,MING,2432.0
SB1NO,SB1NO.OL,Norway,SpareBank 1 Sor-Norge,,SB1NO,1116.0
SB68,SB68.OL,Norway,Sparebank 68 grader nord,,SB68,2267.0
MORG,MORG.OL,Norway,Sparebanken More,,MORG,2431.0
SBNOR,SBNOR.OL,Norway,Sparebanken Norge,,SBNOR,2423.0
SPOG,SPOG.OL,Norway,Sparebanken Ost,,SPOG,2430.0
SPKSJF,SPKSJF.CO,Denmark,Sparekassen Sjaelland-Fyn,,SPKSJF,1206.0
SPEC,SPEC.ST,Sweden,SpectraCure,,SPEC,785.0
SPEONE,SPEONE.ST,Sweden,SpectrumOne,,SPEONE,765.0
SPERM,SPERM.ST,Sweden,Spermosens,,SPERM,2138.0
SPLTN,SPLTN.ST,Sweden,Spiltan Invest,,SPLTN,2294.0
SPINN,SPINN.HE,Finland,Spinnova,,SPINN,2223.0
SPIR,SPIR.OL,Norway,Spir Group,,SPIR,1962.0
SPGR,SPGR.ST,Sweden,Spotlight Group,,SPGR,1967.0
SPOTR,SPOTR.ST,Sweden,Spotr Group,,SPOTR,1396.0
SPRING,SPRING.HE,Finland,Springvest,,SPRING,2338.0
SPRINT,SPRINT.ST,Sweden,Sprint Bioscience,,SPRINT,429.0
SRV1V,SRV1V.HE,Finland,SRV Group,,SRV1V,731.0
SSAB A,SSAB-A.ST,Sweden,SSAB A,,SSAB A,211.0
SSABAH,SSABAH.HE,Finland,SSAB A,,SSABAH,1647.0
SSABBH,SSABBH.HE,Finland,SSAB B,,SSABBH,695.0
SSAB B,SSAB-B.ST,Sweden,SSAB B,,SSAB B,1632.0
SSH1V,SSH1V.HE,Finland,SSH Communications,,SSH1V,812.0
STST,STST.OL,Norway,Stainless Tankers,,STST,2509.0
STVA B,STVA-B.ST,Sweden,Star Vault,,STVA B,555.0
STAR A,STAR-A.ST,Sweden,Starbreeze A,,STAR A,1633.0
STAR B,STAR-B.ST,Sweden,Starbreeze B,,STAR B,386.0
STABL,STABL.ST,Sweden,Stayble Therapeutics,,STABL,1924.0
STEF B,STEF-B.ST,Sweden,Stendörren Fastigheter,,STEF B,302.0
SFAST,SFAST.ST,Sweden,Stenhus Fastigheter,,SFAST,2050.0
STENO,STENO.CO,Denmark,Stenocare,,STENO,1746.0
STIL,STIL.ST,Sweden,Stille,,STIL,347.0
SF,SF.ST,Sweden,Stillfront,,SF,926.0
STWK,STWK.ST,Sweden,Stockwik Förvaltning,,STWK,144.0
SNI,SNI.OL,Norway,Stolt-Nielsen,,SNI,1023.0
SBG,SBG.ST,Sweden,StoneBeach,,SBG,2142.0
STE A,STE-A.ST,Sweden,Stora Enso A,,STE A,1634.0
STEAV,STEAV.HE,Finland,Stora Enso A,,STEAV,1649.0
STE R,STE-R.ST,Sweden,Stora Enso R,,STE R,212.0
STERV,STERV.HE,Finland,Stora Enso R,,STERV,696.0
STB,STB.OL,Norway,Storebrand,,STB,964.0
STOR B,STOR-B.ST,Sweden,Storskogen,,STOR B,2274.0
STORY B,STORY-B.ST,Sweden,Storytel,,STORY B,471.0
STRINV,STRINV.CO,Denmark,Strategic Investments,,STRINV,1288.0
STRAP,STRAP.CO,Denmark,Strategic Partners,,STRAP,1583.0
STRO,STRO.OL,Norway,StrongPoint,,STRO,1020.0
STUDBO,STUDBO.ST,Sweden,Studentbostäder,,STUDBO,760.0
SVIK,SVIK.ST,Sweden,Studsvik,,SVIK,213.0
SUBGEN,SUBGEN.ST,Sweden,Subgen AI,,SUBGEN,1938.0
SUBC,SUBC.OL,Norway,Subsea7,,SUBC,965.0
SUMMAS,SUMMAS.ST,Sweden,Summa Defence,,SUMMAS,761.0
SUMMA,SUMMA.HE,Finland,Summa Defence,,SUMMA,996.0
SBI,SBI.HE,Finland,Sunborn,,SBI,1762.0
STRD B,STRD-B.ST,Sweden,Suntrade,,STRD B,564.0
SUY1V,SUY1V.HE,Finland,Suominen,,SUY1V,804.0
SUS,SUS.ST,Sweden,Surgical Science,,SUS,1489.0
SENS,SENS.ST,Sweden,Sustainable Energy,,SENS,1362.0
SUSG,SUSG.ST,Sweden,Sustainion,,SUSG,551.0
SVEAF,SVEAF.ST,Sweden,Sveafastigheter,,SVEAF,2551.0
SWEC A,SWEC-A.ST,Sweden,Sweco A,,SWEC A,1636.0
SWEC B,SWEC-B.ST,Sweden,Sweco B,,SWEC B,216.0
SWED A,SWED-A.ST,Sweden,Swedbank,,SWED A,217.0
SVED B,SVED-B.ST,Sweden,Svedbergs,,SVED B,214.0
BUY,BUY.ST,Sweden,Sweden BuyersClub,,BUY,2402.0
SECARE,SECARE.ST,Sweden,Swedencare,,SECARE,1312.0
SLP B,SLP-B.ST,Sweden,Swedish Logistic Property,,SLP B,2379.0
SOBI,SOBI.ST,Sweden,Swedish Orphan Biovitrum,,SOBI,219.0
AERO,AERO.ST,Sweden,Svenska Aerogel,,AERO,1400.0
SWISS,SWISS.CO,Denmark,Swiss Properties Invest,,SWISS,2411.0
SVOL A,SVOL-A.ST,Sweden,Svolder A,,SVOL A,1635.0
SVOL B,SVOL-B.ST,Sweden,Svolder B,,SVOL B,215.0
SYNACT,SYNACT.ST,Sweden,SynAct Pharma,,SYNACT,1317.0
SYNEXO,SYNEXO.ST,Sweden,Synexo,,SYNEXO,576.0
SYNSAM,SYNSAM.ST,Sweden,Synsam,,SYNSAM,2290.0
SYNT,SYNT.ST,Sweden,SyntheticMR,,SYNT,480.0
SYSR,SYSR.ST,Sweden,Systemair,,SYSR,221.0
SODER,SODER.ST,Sweden,Söder Sportfiske,,SODER,2247.0
TAALA,TAALA.HE,Finland,Taaleri,,TAALA,998.0
TAGM B,TAGM-B.ST,Sweden,TagMaster,,TAGM B,348.0
TNOM,TNOM.HE,Finland,Talenom,,TNOM,999.0
TALK,TALK.ST,Sweden,Talkpool,,TALK,1309.0
TALLINK,TALLINK.HE,Finland,Tallink Grupp,,TALLINK,1768.0
TAMTRON,TAMTRON.HE,Finland,Tamtron,,TAMTRON,2485.0
TANGI,TANGI.ST,Sweden,Tangiamo Touch,,,
TCC A,TCC-A.ST,Sweden,TCECUR,,TCC A,1466.0
TCM,TCM.CO,Denmark,TCM Group,,TCM,1584.0
SX101020PI,SX101020PI.ST,Sweden,Technology Hardware,,SX101020PI,2443.0
TECH,TECH.OL,Norway,Techstep,,TECH,1047.0
TEM1V,TEM1V.HE,Finland,Tecnotree,,TEM1V,842.0
TEKNA,TEKNA.OL,Norway,Tekna Holding,,TEKNA,2126.0
TEKOVA,TEKOVA.HE,Finland,Tekova,,TEKOVA,2561.0
TEL2 A,TEL2-A.ST,Sweden,Tele2 A,,TEL2 A,1637.0
TEL2 B,TEL2-B.ST,Sweden,Tele2 B,,TEL2 B,222.0
SX151010PI,SX151010PI.ST,Sweden,Telecom Equipment,,SX151010PI,2444.0
SX151020PI,SX151020PI.ST,Sweden,Telecom Service Providers,,SX151020PI,2445.0
TEL,TEL.OL,Norway,Telenor,,TEL,966.0
TLT1V,TLT1V.HE,Finland,Teleste,,TLT1V,843.0
TELIA,TELIA.ST,Sweden,Telia Company,,TELIA,223.0
TELIA1,TELIA1.HE,Finland,Telia Company,,TELIA1,697.0
TELLUS,TELLUS.ST,Sweden,Tellusgruppen,,TELLUS,2135.0
TSEC,TSEC.ST,Sweden,Tempest Security,,TSEC,1564.0
TENEO,TENEO.ST,Sweden,Teneo AI,,TENEO,1549.0
TEQ,TEQ.ST,Sweden,Teqnion,,TEQ,1789.0
TERRNT B,TERRNT-B.ST,Sweden,TerraNet,,TERRNT B,1462.0
TERNOR,TERNOR.ST,Sweden,Terranor Group,,TERNOR,2586.0
TTALO,TTALO.HE,Finland,Terveystalo,,TTALO,1567.0
TESSIN,TESSIN.ST,Sweden,Tessin Nordic,,TESSIN,2149.0
TFBANK,TFBANK.ST,Sweden,TF Bank,,TFBANK,1321.0
TGS,TGS.OL,Norway,TGS,,TGS,967.0
KING,KING.OL,Norway,The Kingfish Company,,KING,2043.0
THINC,THINC.ST,Sweden,Thinc,,THINC,1756.0
TRMED,TRMED.OL,Norway,Thor Medical,,TRMED,1089.0
THULE,THULE.ST,Sweden,Thule,,THULE,428.0
THUNDR,THUNDR.ST,Sweden,Thunderful,,THUNDR,2045.0
TIETOS,TIETOS.ST,Sweden,TietoEVRY,,TIETOS,224.0
TIETO,TIETO.HE,Finland,TietoEVRY,,TIETO,698.0
TIETO,TIETO.HE,Finland,TietoEVRY,,TIETO,1895.0
TIETO,TIETO.OL,Norway,TietoEVRY,,TIETO,698.0
TIETO,TIETO.OL,Norway,TietoEVRY,,TIETO,1895.0
TPGR,TPGR.ST,Sweden,Time People Group,,TPGR,1551.0
TINDE,TINDE.OL,Norway,Tinde Sparebank,,TINDE,1934.0
TINGS A,TINGS-A.ST,Sweden,Tingsvalvet A,,TINGS A,1856.0
TINGS B,TINGS-B.ST,Sweden,Tingsvalvet B,,TINGS B,2414.0
TINGS PREF,TINGSPREF.ST,Sweden,Tingsvalvet Pref,,TINGS PREF,2415.0
TITA B,TITA-B.ST,Sweden,Titania,,TITA B,2330.0
TITAN,TITAN.HE,Finland,Titanium,,TITAN,1570.0
TIV,TIV.CO,Denmark,Tivoli,,TIV,1207.0
TOBII,TOBII.ST,Sweden,Tobii,,TOBII,745.0
TOIVO,TOIVO.HE,Finland,Toivo Group,,TOIVO,2188.0
TOKMAN,TOKMAN.HE,Finland,Tokmanni Group,,TOKMAN,1303.0
TOM,TOM.OL,Norway,Tomra Systems,,TOM,1024.0
TRMD A,TRMD-A.CO,Denmark,TORM,,TRMD A,1291.0
TOUCH,TOUCH.ST,Sweden,Touchtech,,TOUCH,1548.0
TOURN,TOURN.ST,Sweden,Tourn,,TOURN,468.0
TRAC B,TRAC-B.ST,Sweden,Traction,,TRAC B,225.0
TRAD,TRAD.ST,Sweden,TradeDoubler,,TRAD,226.0
TRAIN B,TRAIN-B.ST,Sweden,Train Alliance,,TRAIN B,1819.0
TRH1V,TRH1V.HE,Finland,Trainers House,,TRH1V,836.0
TRML,TRML.ST,Sweden,Trainimal,,TRML,2132.0
TRNSF,TRNSF.ST,Sweden,Transfer Group,,TRNSF,2246.0
TRAN A,TRAN-A.ST,Sweden,Transferator A,,TRAN A,541.0
TRAN B,TRAN-B.ST,Sweden,Transferator B,,TRAN B,1638.0
TIRO,TIRO.ST,Sweden,Transiro,,TIRO,1393.0
TRANS,TRANS.ST,Sweden,Transtema,,TRANS,775.0
8TRA,8TRA.ST,Sweden,Traton,,8TRA,1861.0
SX4050PI,SX4050PI.ST,Sweden,Travel & Leisure,,SX4050PI,1996.0
TRE,TRE.OL,Norway,Treasure,,,
TREL B,TREL-B.ST,Sweden,Trelleborg,,TREL B,229.0
TRIAN B,TRIAN-B.ST,Sweden,Trianon,,TRIAN B,1490.0
TRIBO B,TRIBO-B.ST,Sweden,Tribox Group,,TRIBO B,1832.0
TRIFOR,TRIFOR.CO,Denmark,Trifork,,TRIFOR,2159.0
TRIONA,TRIONA.ST,Sweden,Triona,,TRIONA,2499.0
TROAX,TROAX.ST,Sweden,Troax Group,,TROAX,746.0
TRSB,TRSB.OL,Norway,Trondelag Sparebank,,TRSB,2562.0
TGAMES,TGAMES.CO,Denmark,Trophy Games,,TGAMES,2155.0
TRUE B,TRUE-B.ST,Sweden,Truecaller,,TRUE B,2275.0
TRYG,TRYG.CO,Denmark,Tryg,,TRYG,955.0
TULAV,TULAV.HE,Finland,Tulikivi,,TULAV,844.0
TURA,TURA.ST,Sweden,Tura Group,,TURA,2351.0
UIE,UIE.CO,Denmark,UIE,,UIE,1209.0
UMIDA B,UMIDA-B.ST,Sweden,Umida,,UMIDA B,502.0
UNIBAP,UNIBAP.ST,Sweden,Unibap Space Solutions,,UNIBAP,1431.0
UNITED,UNITED.HE,Finland,United Bankers,,UNITED,1000.0
UNLGRP,UNLGRP.CO,Denmark,Unlimit Group,,UNLGRP,1530.0
UTG,UTG.ST,Sweden,Unlimited Travel Group,,UTG,352.0
UPGRAD,UPGRAD.ST,Sweden,Upgrade Invest Nordic,,UPGRAD,2505.0
UPM,UPM.HE,Finland,UPM-Kymmene,,UPM,699.0
UPSALE,UPSALE.ST,Sweden,Upsales,,UPSALE,1790.0
USWE,USWE.ST,Sweden,USWE Sports,,USWE,2213.0
W5,W5.ST,Sweden,W5 Solutions,,W5,2347.0
VAIAS,VAIAS.HE,Finland,Vaisala,,VAIAS,736.0
WTW A,WTW-A.ST,Sweden,Wall to Wall,,WTW A,2209.0
WAWI,WAWI.OL,Norway,Wallenius Wilhelmsen,,WAWI,1022.0
WALL B,WALL-B.ST,Sweden,Wallenstam,,WALL B,238.0
VALMT,VALMT.HE,Finland,Valmet,,VALMT,700.0
VALUNO,VALUNO.ST,Sweden,Valuno Group,,VALUNO,1866.0
VDI,VDI.OL,Norway,Vantage Drilling,,VDI,2566.0
VAXXA,VAXXA.ST,Sweden,Vaxxa,,VAXXA,1560.0
WAYS,WAYS.ST,Sweden,Waystream,,WAYS,915.0
VBG B,VBG-B.ST,Sweden,VBG Group,,VBG B,233.0
WRV,WRV.ST,Sweden,Webrock Ventures,,WRV,2524.0
WSTEP,WSTEP.OL,Norway,Webstep,,WSTEP,1582.0
VEFAB,VEFAB.ST,Sweden,VEF,,VEFAB,874.0
VEI,VEI.OL,Norway,Veidekke,,VEI,1025.0
VEND,VEND.OL,Norway,Vend Marketplaces,,VEND,1652.0
VTURA,VTURA.OL,Norway,Ventura Offshore,,VTURA,2531.0
VSURE,VSURE.ST,Sweden,Verisure,,VSURE,2591.0
VERK,VERK.HE,Finland,Verkkokauppa.com,,VERK,1001.0
VERT B,VERT-B.ST,Sweden,Vertiseit,,VERT B,1843.0
VER,VER.ST,Sweden,Verve Group,,VER,1977.0
VWS,VWS.CO,Denmark,Vestas Wind Systems,,VWS,940.0
WEST,WEST.OL,Norway,Western Bulk Chartering,,WEST,2270.0
WPAY,WPAY.ST,Sweden,Westpay,,WPAY,356.0
VESTUM,VESTUM.ST,Sweden,Vestum,,VESTUM,355.0
VPAB B,VPAB-B.ST,Sweden,Veteranpoolen,,VPAB B,1663.0
WETTERI,WETTERI.HE,Finland,Wetteri,,WETTERI,832.0
WPTG B,WPTG-B.ST,Sweden,White Pearl Technology,,WPTG B,1012.0
WHITE B,WHITE-B.ST,Sweden,White Pebbles,,WHITE B,2603.0
VIAFIN,VIAFIN.HE,Finland,Viafin Service,,VIAFIN,1763.0
VPLAY A,VPLAY-A.ST,Sweden,Viaplay A,,VPLAY A,1795.0
VPLAY B,VPLAY-B.ST,Sweden,Viaplay B,,VPLAY B,1794.0
VSD B,VSD-B.ST,Sweden,Vibrosense Dynamics,,VSD B,776.0
VICO,VICO.ST,Sweden,Vicore Pharma,,VICO,928.0
VIDH,VIDH.ST,Sweden,Vidhance,,VIDH,934.0
WIHL,WIHL.ST,Sweden,Wihlborgs Fastigheter,,WIHL,239.0
VIK1V,VIK1V.HE,Finland,Viking Line,,VIK1V,737.0
VSSAB B,VSSAB-B.ST,Sweden,Viking Supply,,VSSAB B,227.0
WWI,WWI.OL,Norway,Wilh. Wilhelmsen A,,WWI,1653.0
WWIB,WWIB.OL,Norway,Wilh. Wilhelmsen B,,WWIB,1048.0
VIMAB,VIMAB.ST,Sweden,Vimab Group,,VIMAB,907.0
VIMIAN,VIMIAN.ST,Sweden,Vimian Group,,VIMIAN,2202.0
VINCIT,VINCIT.HE,Finland,Vincit,,VINCIT,1371.0
WEG,WEG.ST,Sweden,Windon,,WEG,2356.0
WMA,WMA.CO,Denmark,WindowMaster,,WMA,2026.0
VIRO,VIRO.CO,Denmark,ViroGates,,VIRO,1725.0
WIRTEK,WIRTEK.CO,Denmark,WIRTEK,,WIRTEK,1302.0
WISE,WISE.ST,Sweden,Wise Group,,WISE,357.0
VISTN,VISTN.OL,Norway,Vistin Pharma,,VISTN,1180.0
VIT B,VIT-B.ST,Sweden,Vitec Software,,VIT B,252.0
WITH,WITH.HE,Finland,WithSecure,,WITH,719.0
VITR,VITR.ST,Sweden,Vitrolife,,VITR,235.0
WITTED,WITTED.HE,Finland,Witted Megacorp,,WITTED,2392.0
VIVA,VIVA.ST,Sweden,Viva Wine,,VIVA,2332.0
VIVE,VIVE.ST,Sweden,Vivesto,,VIVE,166.0
VNV,VNV.ST,Sweden,VNV Global,,VNV,237.0
VO2,VO2.ST,Sweden,Vo2 Cap,,VO2,1401.0
VOLO,VOLO.ST,Sweden,Volati,,VOLO,1378.0
VOLO PREF,VOLOPREF.ST,Sweden,Volati Pref,,VOLO PREF,712.0
VOLV A,VOLV-A.ST,Sweden,Volvo A,,VOLV A,1640.0
VOLV B,VOLV-B.ST,Sweden,Volvo B,,VOLV B,236.0
VOLCAR B,VOLCAR-B.ST,Sweden,Volvo Car,,VOLCAR B,2289.0
WONDR,WONDR.ST,Sweden,Wonderboo,,WONDR,2545.0
WTG,WTG.ST,Sweden,Wonderful Times,,WTG,527.0
VVL,VVL.OL,Norway,Voss Veksel Landmandsbank,,VVL,1126.0
VOW,VOW.OL,Norway,Vow,,VOW,1178.0
WSG,WSG.ST,Sweden,WS WeSports,,WSG,2609.0
WUF1V,WUF1V.HE,Finland,Wulff-Yhtiöt,,WUF1V,845.0
VUXEN,VUXEN.ST,Sweden,Vuxen Group,,VUXEN,2365.0
WYLD,WYLD.ST,Sweden,Wyld Networks,,WYLD,2229.0
VAR,VAR.OL,Norway,Vår Energi,,VAR,2367.0
WRT1V,WRT1V.HE,Finland,Wärtsilä,,WRT1V,701.0
WBGR B,WBGR-B.ST,Sweden,Wästbygg,,WBGR B,2001.0
VH,VH.ST,Sweden,Västra Hamnen,,VH,2390.0
XANO B,XANO-B.ST,Sweden,XANO Industri,,XANO B,240.0
XBRANE,XBRANE.ST,Sweden,Xbrane Biopharma,,XBRANE,983.0
XINT,XINT.ST,Sweden,Xintela,,XINT,1033.0
XMR,XMR.ST,Sweden,XMReality,,XMR,1452.0
XOM B,XOM-B.ST,Sweden,Xoma,,XOM B,2555.0
XPC,XPC.ST,Sweden,XP Chemistries,,XPC,2292.0
XPLRA,XPLRA.OL,Norway,Xplora Technologies,,XPLRA,2044.0
XSPRAY,XSPRAY.ST,Sweden,Xspray Pharma,,XSPRAY,1524.0
XVIVO,XVIVO.ST,Sweden,Xvivo Perfusion,,XVIVO,372.0
YAR,YAR.OL,Norway,Yara International,,YAR,945.0
YIT,YIT.HE,Finland,YIT Corporation,,YIT,702.0
YUBICO,YUBICO.ST,Sweden,Yubico,,YUBICO,2107.0
ZAL,ZAL.OL,Norway,Zalaris,,ZAL,974.0
ZAPLOX,ZAPLOX.ST,Sweden,Zaplox,,ZAPLOX,1465.0
ZAP,ZAP.OL,Norway,Zaptec,,ZAP,1987.0
ZEAL,ZEAL.CO,Denmark,Zealand Pharma,,ZEAL,1211.0
ZLNA,ZLNA.OL,Norway,Zelluna,,ZLNA,1850.0
ZENZIP B,ZENZIP-B.ST,Sweden,Zenergy,,ZENZIP B,929.0
ZENI,ZENI.ST,Sweden,Zenicor Medical,,ZENI,453.0
ZENA,ZENA.OL,Norway,Zenith Energy,,ZENA,1767.0
ZENA SDR,ZENASDR.ST,Sweden,Zenith Energy SDR,,ZENA SDR,2601.0
ZZ B,ZZ-B.ST,Sweden,Zinzino,,ZZ B,594.0
ZOOM,ZOOM.ST,Sweden,Zoomability,,ZOOM,1870.0
ALBAV,ALBAV.HE,Finland,Ålandsbanken A,,ALBAV,1650.0
ALBBV,ALBBV.HE,Finland,Ålandsbanken B,,ALBBV,813.0
ORES,ORES.ST,Sweden,Öresund,,ORES,242.0
